open,currentAccountsPayable,researchAndDevelopment,volume,propertyPlantEquipment,otherNonCurrentAssets,nonInterestIncome,dividendPayout,depreciationDepletionAndAmortization,ebitda,comprehensiveIncomeNetOfTax,depreciationAndAmortization,longTermDebtNoncurrent,totalRevenue,otherNonOperatingIncome,company,date,close
111.09,199000000,483000000,117082281,1720000000.0,1023000000,4305000000.0,2037000000,228000000,1021000000,820000000,51000000,0.0,4305000000.0,-1000000,PYPL,6/28/2019,114.46
107.92,193000000,533000000,135943473,1701000000.0,1196000000,4378000000.0,2037000000,227000000,565000000,438000000,52000000,4964000000.0,4378000000.0,-3000000,PYPL,9/30/2019,103.59
107.96,232000000,558000000,128079674,1693000000.0,1292000000,4961000000.0,2037000000,227000000,942000000,386000000,51000000,4965000000.0,4961000000.0,1000000,PYPL,12/31/2019,108.17
107.46,217000000,605000000,279579901,1646000000.0,1577000000,4618000000.0,2037000000,293000000,414000000,137000000,114000000,7967000000.0,4618000000.0,-7000000,PYPL,3/31/2020,95.74
154.9,252000000,631000000,158098176,1717000000.0,1402000000,4618000000.0,2037000000,297000000,1969000000,1480000000,115000000,8934000000.0,5261000000.0,-7000000,PYPL,6/30/2020,174.23
205.59,159000000,674000000,194166956,1757000000.0,1417000000,4618000000.0,2037000000,298000000,1316000000,859000000,114000000,8937000000.0,5459000000.0,-1000000,PYPL,9/30/2020,197.03
217.15,252000000,732000000,158018524,1807000000.0,1305000000,4618000000.0,2037000000,301000000,2026000000,1415000000,108000000,8939000000.0,6116000000.0,-2000000,PYPL,12/31/2020,234.2
268.895,191000000,741000000,213450879,1806000000.0,1230000000,4618000000.0,2037000000,300000000,1036000000,1228000000,106000000,8942000000.0,6033000000.0,-7000000,PYPL,3/31/2021,242.84
261.08,260000000,746000000,131027571,1848000000.0,1285000000,4618000000.0,2037000000,316000000,1523000000,1245000000,110000000,8945000000.0,6238000000.0,-10000000,PYPL,6/30/2021,291.48
290.1,186000000,755000000,118302259,1900000000.0,1393000000,4618000000.0,2037000000,323000000,1333000000,1255000000,110000000,7949000000.0,6182000000.0,-8000000,PYPL,9/30/2021,260.21
187.77,197000000,796000000,276333468,1909000000.0,1737000000,4618000000.0,2037000000,326000000,882000000,789000000,117000000,8049000000.0,6918000000.0,-9000000,PYPL,12/31/2021,188.58
112.73,140000000,815000000,433680699,1861000000.0,1862000000,4618000000.0,286000000,328000000,806000000,201000000,118000000,8222000000.0,6483000000.0,-52000000,PYPL,3/31/2022,115.65
85.47,156000000,815000000,318447681,1832000000.0,2309000000,4618000000.0,3002000000,333000000,238000000,-461000000,120000000,10198000000.0,6806000000.0,-1000000,PYPL,6/30/2022,69.84
92.252,114000000,801000000,265309497,1773000000.0,2434000000,4618000000.0,1630000000,330000000,1783000000,1213000000,118000000,10241000000.0,6846000000.0,4000000,PYPL,9/30/2022,86.07
79.11,126000000,822000000,325142825,1730000000.0,2455000000,4618000000.0,258000000,326000000,1314000000,674000000,115000000,10417000000.0,7383000000.0,12000000,PYPL,12/30/2022,71.22
73.63,142000000,721000000,276029878,1633000000.0,2436000000,4618000000.0,1585000000,270000000,1218000000,825000000,57000000,10481000000.0,7040000000.0,6000000,PYPL,3/31/2023,75.94
62.41,137000000,743000000,392720575,1589000000.0,2615000000,4618000000.0,2436000000,269000000,1448000000,931000000,58000000,10549000000.0,7287000000.0,8000000,PYPL,6/30/2023,66.73
63.13,131000000,739000000,264968967,1529000000.0,2922000000,4618000000.0,1567500000,270000000,1384000000,1164000000,57000000,10640000000.0,7418000000.0,11000000,PYPL,9/29/2023,58.46
57.63,139000000,770000000,334529244,1488000000.0,3273000000,4618000000.0,699000000,263000000,1934000000,1508000000,54000000,9676000000.0,8026000000.0,24000000,PYPL,12/29/2023,61.41
60.53,108000000,742000000,296885459,1410000000.0,3425000000,4618000000.0,699000000,265000000,1351000000,975000000,56000000,9683000000.0,7699000000.0,10000000,PYPL,3/28/2024,66.99
48.59,108000000,742000000,510431500,1410000000.0,3425000000,4618000000.0,261000000,117000000,1351000000,975000000,56000000,9683000000.0,7699000000.0,10000000,QCOM,6/30/2008,44.37
53.31,108000000,742000000,530380851,1410000000.0,3425000000,4618000000.0,266000000,120000000,1351000000,975000000,56000000,9683000000.0,7699000000.0,10000000,QCOM,9/30/2008,42.97
32.67,108000000,604000000,416690600,1410000000.0,3425000000,4618000000.0,0,152000000,897000000,975000000,152000000,9683000000.0,2517000000.0,10000000,QCOM,12/31/2008,35.83
32.97,108000000,604000000,524996000,1410000000.0,3425000000,4618000000.0,528000000,154000000,897000000,975000000,152000000,9683000000.0,2517000000.0,10000000,QCOM,3/31/2009,38.91
44.1,561000000,604000000,404673800,2311000000.0,398000000,4618000000.0,282000000,154000000,897000000,975000000,152000000,9683000000.0,2517000000.0,10000000,QCOM,6/30/2009,45.2
46.04,636000000,519000000,378933300,2387000000.0,415000000,4618000000.0,283000000,175000000,1048000000,803000000,175000000,9683000000.0,2690000000.0,10000000,QCOM,9/30/2009,44.98
45.0,415000000,596000000,242574100,2384000000.0,431000000,4618000000.0,284000000,162000000,1205000000,997000000,162000000,9683000000.0,2668000000.0,10000000,QCOM,12/31/2009,46.26
36.82,545000000,648000000,656161500,2374000000.0,462000000,4618000000.0,279000000,167000000,1125000000,850000000,167000000,9683000000.0,2661000000.0,10000000,QCOM,3/31/2010,41.96
35.445,640000000,623000000,436026500,2382000000.0,1497000000,4618000000.0,309000000,166000000,1167000000,476000000,166000000,9683000000.0,2700000000.0,10000000,QCOM,6/30/2010,32.84
38.96,764000000,629000000,389606700,2373000000.0,1511000000,4618000000.0,305000000,171000000,1331000000,1033000000,171000000,9683000000.0,2952000000.0,10000000,QCOM,9/30/2010,45.1325
47.32,522000000,649000000,226519300,2361000000.0,1520000000,4618000000.0,309000000,201000000,1613000000,1230000000,201000000,9683000000.0,3348000000.0,10000000,QCOM,12/31/2010,49.49
59.84,666000000,738000000,423496600,2114000000.0,1525000000,4618000000.0,316000000,434000000,1818000000,1044000000,434000000,9683000000.0,3870000000.0,10000000,QCOM,3/31/2011,54.83
58.43,761000000,757000000,285193300,2267000000.0,1584000000,4618000000.0,360000000,185000000,1538000000,984000000,185000000,9683000000.0,3623000000.0,10000000,QCOM,6/30/2011,56.79
51.92,969000000,851000000,355294800,2414000000.0,1474000000,4618000000.0,361000000,241000000,1597000000,665000000,241000000,9683000000.0,4117000000.0,10000000,QCOM,9/30/2011,48.63
54.7,974000000,873000000,231717500,2607000000.0,1438000000,4618000000.0,362000000,208000000,1957000000,1543000000,208000000,9683000000.0,4681000000.0,10000000,QCOM,12/30/2011,54.7
62.21,1250000000,954000000,248342900,2760000000.0,1494000000,1179000000.0,367000000,211000000,2766000000,2544000000,211000000,9683000000.0,4943000000.0,10000000,QCOM,3/30/2012,68.06
55.97,1116000000,974000000,302112200,2888000000.0,663000000,0.0,429000000,221000000,1821000000,1016000000,221000000,9683000000.0,4626000000.0,10000000,QCOM,6/29/2012,55.68
61.2,1298000000,1114000000,214726500,2851000000.0,677000000,7000000.0,425000000,257000000,1830000000,1517000000,257000000,9683000000.0,4871000000.0,10000000,QCOM,9/28/2012,62.47
63.91,1657000000,1106000000,249965500,2874000000.0,649000000,7000000.0,428000000,241000000,2579000000,1920000000,241000000,9683000000.0,6018000000.0,10000000,QCOM,12/31/2012,61.8596
65.34,1628000000,1214000000,218642700,2971000000.0,807000000,7000000.0,431000000,248000000,2394000000,2007000000,248000000,9683000000.0,6124000000.0,10000000,QCOM,3/28/2013,66.94
63.37,1850000000,1298000000,301951000,2974000000.0,791000000,7000000.0,604000000,255000000,2174000000,1257000000,255000000,9683000000.0,6243000000.0,10000000,QCOM,6/28/2013,61.09
66.92,1554000000,1349000000,237329200,2995000000.0,938000000,7000000.0,592000000,273000000,2096000000,1556000000,273000000,9683000000.0,6480000000.0,10000000,QCOM,9/30/2013,67.32
73.53,1375000000,1328000000,173783100,2562000000.0,757000000,7000000.0,590000000,272000000,2463000000,1906000000,272000000,9683000000.0,6622000000.0,10000000,QCOM,12/31/2013,74.25
74.62,1551000000,1356000000,216723600,2573000000.0,783000000,7000000.0,589000000,289000000,2565000000,1984000000,289000000,9683000000.0,6367000000.0,282000000,QCOM,3/31/2014,78.86
80.66,1900000000,1429000000,165763200,2555000000.0,843000000,7000000.0,705000000,292000000,2790000000,2253000000,292000000,9683000000.0,6806000000.0,422000000,QCOM,6/30/2014,79.2
75.92,2183000000,1364000000,169546548,2487000000.0,975000000,7000000.0,702000000,297000000,2550000000,1703000000,297000000,9683000000.0,6692000000.0,524000000,QCOM,9/30/2014,74.77
72.46,2482000000,1352000000,200747286,2531000000.0,1101000000,16000000.0,697000000,287000000,2587000000,1766000000,287000000,9683000000.0,7099000000.0,234000000,QCOM,12/31/2014,74.33
71.8,1683000000,1375000000,278695136,2523000000.0,1936000000,-32000000.0,688000000,304000000,1845000000,1097000000,304000000,9683000000.0,6894000000.0,203000000,QCOM,3/31/2015,69.34
69.51,1412000000,1407000000,251773684,2574000000.0,1960000000,44000000.0,757000000,297000000,1728000000,1215000000,297000000,9800000000.0,5832000000.0,163000000,QCOM,6/30/2015,62.63
55.25,1300000000,1357000000,244043128,2534000000.0,1863000000,78000000.0,738000000,326000000,1647000000,754000000,326000000,9600000000.0,5456000000.0,215000000,QCOM,9/30/2015,53.73
48.75,1359000000,1352000000,351047806,2484000000.0,1991000000,48000000.0,717000000,364000000,2150000000,1372000000,364000000,9600000000.0,5775000000.0,99000000,QCOM,12/31/2015,49.985
51.08,1452000000,1301000000,259102259,2391000000.0,2174000000,-96000000.0,710000000,372000000,1914000000,1255000000,372000000,10100000000.0,5551000000.0,127000000,QCOM,3/31/2016,51.14
54.5,1572000000,1268000000,210762403,2341000000.0,2143000000,0.0,781000000,356000000,2088000000,1628000000,356000000,10400000000.0,6044000000.0,176000000,QCOM,6/30/2016,53.57
62.87,1858000000,1229000000,221629872,2306000000.0,2161000000,0.0,782000000,336000000,2140000000,1683000000,336000000,10600000000.0,6184000000.0,233000000,QCOM,9/30/2016,68.5
67.72,1648000000,1311000000,157341139,2270000000.0,4008000000,0.0,784000000,329000000,1277000000,440000000,329000000,10200000000.0,5999000000.0,182000000,QCOM,12/30/2016,65.2
56.93,1289000000,1386000000,195236585,3065000000.0,4191000000,0.0,783000000,342000000,1071000000,792000000,342000000,10100000000.0,5016000000.0,235000000,QCOM,3/31/2017,57.34
57.45,1508000000,1391000000,187677611,3164000000.0,4155000000,-26000000.0,844000000,393000000,1282000000,916000000,393000000,21500000000.0,5356000000.0,218000000,QCOM,6/30/2017,55.22
52.53,1971000000,1398000000,162320917,3216000000.0,4147000000,-4000000.0,841000000,397000000,730000000,241000000,397000000,21500000000.0,5888000000.0,265000000,QCOM,9/29/2017,51.84
65.2,1685000000,1420000000,156140434,3224000000.0,4287000000,-4000000.0,844000000,363000000,497000000,-5981000000,363000000,20900000000.0,6035000000.0,114000000,QCOM,12/29/2017,64.02
65.03,1454000000,1402000000,309423245,3224000000.0,4086000000,-90000000.0,845000000,388000000,829000000,490000000,388000000,20500000000.0,5220000000.0,96000000,QCOM,3/29/2018,55.41
58.34,1644000000,1416000000,188075683,3073000000.0,4016000000,112000000.0,911000000,414000000,1493000000,980000000,414000000,18900000000.0,5577000000.0,243000000,QCOM,6/29/2018,56.12
68.74,1825000000,1388000000,290784557,2975000000.0,3036000000,17000000.0,866000000,396000000,-258000000,-571000000,396000000,15365000000.0,5778000000.0,86000000,QCOM,9/28/2018,72.03
60.51,1422000000,1269000000,308069717,2932000000.0,2056000000,6000000.0,750000000,353000000,1116000000,1056000000,353000000,14800000000.0,4842000000.0,5000000,QCOM,12/31/2018,56.91
54.0,1667000000,1308000000,261438393,2945000000.0,2113000000,-1000000.0,752000000,345000000,1329000000,634000000,345000000,15405000000.0,4982000000.0,28000000,QCOM,3/29/2019,57.03
67.09,1587000000,1380000000,250977203,3037000000.0,2062000000,-5000000.0,755000000,353000000,5729000000,2171000000,353000000,13426000000.0,9635000000.0,344000000,QCOM,6/28/2019,76.07
76.77,1368000000,1441000000,129998184,3081000000.0,3461000000,11000000.0,711000000,350000000,1051000000,411000000,350000000,13437000000.0,4814000000.0,64000000,QCOM,9/30/2019,76.28
83.98,1718000000,1406000000,170979920,3171000000.0,4139000000,-3000000.0,710000000,351000000,1440000000,962000000,351000000,16600000000.0,5077000000.0,65000000,QCOM,12/31/2019,88.23
79.02,2061000000,1468000000,322114348,3358000000.0,3835000000,6000000.0,705000000,340000000,1300000000,386000000,340000000,16700000000.0,5216000000.0,-247000000,QCOM,3/31/2020,67.65
79.89,2046000000,1520000000,222768600,3487000000.0,3890000000,-6000000.0,733000000,363000000,1226000000,902000000,363000000,15425000000.0,4893000000.0,229000000,QCOM,6/30/2020,91.21
121.08,2248000000,1582000000,179918907,3711000000.0,4037000000,-4000000.0,734000000,339000000,3791000000,3055000000,339000000,15226000000.0,8346000000.0,19000000,QCOM,9/30/2020,117.68
148.79,2429000000,1653000000,175745449,4033000000.0,4436000000,-14000000.0,739000000,364000000,2963000000,2541000000,364000000,17700000000.0,8235000000.0,219000000,QCOM,12/31/2020,152.34
137.5,2548000000,1780000000,254651318,4186000000.0,4476000000,-12000000.0,734000000,387000000,2610000000,1750000000,387000000,16600000000.0,7935000000.0,104000000,QCOM,3/31/2021,132.59
135.1036,2709000000,1864000000,156365292,4424000000.0,4431000000,-3000000.0,767000000,406000000,2661000000,1930000000,406000000,17000000000.0,8060000000.0,200000000,QCOM,6/30/2021,142.93
146.84,2750000000,1879000000,144727257,4559000000.0,6311000000,-3000000.0,768000000,425000000,3327000000,2742000000,425000000,13701000000.0,9336000000.0,521000000,QCOM,9/30/2021,128.98
180.885,3526000000,1930000000,190560341,4723000000.0,7784000000,7000000.0,765000000,406000000,4307000000,3329000000,406000000,16900000000.0,10705000000.0,140000000,QCOM,12/31/2021,182.87
170.96,3724000000,2034000000,242240794,4893000000.0,7735000000,1000000.0,764000000,428000000,4273000000,3091000000,415000000,15500000000.0,11164000000.0,6000000,QCOM,3/31/2022,152.82
142.55,3752000000,2052000000,212654246,5038000000.0,7616000000,13000000.0,842000000,438000000,3781000000,3733000000,438000000,13600000000.0,10936000000.0,-6000000,QCOM,6/30/2022,127.74
129.98,3796000000,2178000000,166082156,5168000000.0,7729000000,-2000000.0,841000000,490000000,5204000000,2633000000,1538000000,13537000000.0,11395000000.0,-26000000,QCOM,9/30/2022,112.98
126.72,2562000000,2251000000,157125333,5215000000.0,8048000000,-3000000.0,842000000,398000000,2863000000,2550000000,398000000,15431000000.0,9463000000.0,-2000000,QCOM,12/30/2022,109.94
123.78,1430000000,2210000000,169566040,5281000000.0,7974000000,-3000000.0,834000000,470000000,2560000000,1829000000,470000000,15100000000.0,9275000000.0,-18000000,QCOM,3/31/2023,127.58
114.56,1744000000,2222000000,176555429,5216000000.0,8110000000,-3000000.0,893000000,479000000,2429000000,1815000000,479000000,14900000000.0,8451000000.0,4000000,QCOM,6/30/2023,119.04
115.7,1912000000,2135000000,165396269,5042000000.0,8086000000,-3000000.0,893000000,462000000,1873000000,1418000000,462000000,14484000000.0,8631000000.0,2000000,QCOM,9/29/2023,111.06
129.06,2147000000,2096000000,159641003,4907000000.0,8032000000,-3000000.0,895000000,437000000,3580000000,2902000000,437000000,15100000000.0,9935000000.0,-7000000,QCOM,12/29/2023,144.63
159.39,2314000000,2236000000,174827518,4724000000.0,8142000000,-3000000.0,895000000,411000000,2751000000,2271000000,411000000,14800000000.0,9389000000.0,6000000,QCOM,3/28/2024,169.3
70.62,2314000000,434000000,154891700,4724000000.0,8142000000,-3000000.0,290000000,326000000,2293000000,2271000000,326000000,14800000000.0,15944000000.0,6000000,RTX,6/30/2008,61.7
66.43,2314000000,436000000,162215400,4724000000.0,8142000000,-3000000.0,286000000,326000000,2375000000,2271000000,326000000,14800000000.0,15085000000.0,6000000,RTX,9/30/2008,60.06
47.93,2314000000,490000000,163526700,4724000000.0,8142000000,-3000000.0,341000000,350000000,2153000000,2271000000,350000000,14800000000.0,14770000000.0,6000000,RTX,12/31/2008,53.6
40.02,2314000000,409000000,198680000,4724000000.0,8142000000,-3000000.0,339000000,306000000,1556000000,2271000000,306000000,14800000000.0,12249000000.0,6000000,RTX,3/31/2009,42.98
53.49,4599000000,384000000,135213800,6179000000.0,3040000000,-3000000.0,340000000,85000000,1632000000,976000000,85000000,14800000000.0,13196000000.0,6000000,RTX,6/30/2009,51.96
59.35,4430000000,344000000,106566900,6278000000.0,3503000000,-3000000.0,339000000,88000000,1772000000,1058000000,88000000,14800000000.0,13375000000.0,6000000,RTX,9/30/2009,60.93
68.0,4634000000,421000000,88055400,6364000000.0,3219000000,-3000000.0,338000000,940000000,1799000000,1073000000,88000000,14800000000.0,14100000000.0,6000000,RTX,12/31/2009,69.41
68.84,4801000000,397000000,109675500,6335000000.0,3447000000,-3000000.0,373000000,89000000,1546000000,866000000,89000000,14800000000.0,12091000000.0,6000000,RTX,3/31/2010,73.61
66.59,5057000000,459000000,124309000,6090000000.0,3899000000,-3000000.0,371000000,90000000,1913000000,1805000000,90000000,14800000000.0,13890000000.0,6000000,RTX,6/30/2010,64.91
66.03,4964000000,433000000,77627600,6148000000.0,4266000000,-3000000.0,370000000,104000000,1952000000,3423000000,104000000,14800000000.0,13527000000.0,6000000,RTX,9/30/2010,71.23
76.54,5206000000,367000000,73895800,6280000000.0,3834000000,-3000000.0,368000000,1004000000,1669000000,-2668000000,104000000,14800000000.0,14864000000.0,6000000,RTX,12/31/2010,78.72
83.73,5635000000,470000000,95935400,6382000000.0,3961000000,-3000000.0,368000000,100000000,1788000000,1680000000,100000000,14800000000.0,13299000000.0,6000000,RTX,3/31/2011,84.65
87.27,5686000000,494000000,95708300,6329000000.0,4156000000,-3000000.0,413000000,103000000,2253000000,1523000000,103000000,14800000000.0,15154000000.0,6000000,RTX,6/30/2011,88.51
